sms_data_id,user_id,sms_id,body,creator,date,body_translated,Amount,Merchant,Balance,Is Relevant,amount,balance,merchant
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5545.0,"IMD मुंबई यांनी आज ते उद्या सकाळ दि.२६.०९.२४ पर्यंत मुंबई, मुंबई उपनगर या ठिकाणी वादळ व विजांच्या कडकडाटासह मुसळधार पावसाचा इशारा दिला आहे. नागरिकांनी सतर्क रहावे. मंत्रालय नियंत्रण कक्ष.",com.google.android.apps.messaging,2024-09-25T15:58:13.216Z,"IMD Mumbai has warned of torrential rains with storms and thunderstorms at Mumbai, Mumbai suburbs till tomorrow morning.Citizens should be vigilant.Ministry Control Room.",,"Mumbai, Mumbai suburbs till tomorrow morning",,True,,,"storms and thunderstorms at Mumbai, Mumbai suburbs till tomorrow morning.Citizens should be vigilant.Ministry Control Room."
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5543.0,"GROWW INVEST at EOD 17/08/2024 reported your Fund bal Rs 29.160 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",com.google.android.apps.messaging,2024-09-25T14:07:45.174Z,"GROWW INVEST at EOD 17/08/2024 reported your Fund bal Rs 29.160 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",,EOD 17/08/2024 reported your Fund bal Rs 29,,True,29.16,,EOD 17
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5542.0,"Sent Rs.36.00 from Kotak Bank AC X0603 to q483238059@ybl on 25-09-24.UPI Ref 426951715794. Not you, kotak.com/fraud",com.google.android.apps.messaging,2024-09-25T12:10:02.806Z,"Sent Rs.36.00 from Kotak Bank AC X0603 to q483238059@ybl on 25-09-24.UPI Ref 426951715794. Not you, kotak.com/fraud",,,,True,36.00,,Kotak Bank AC X0603 to q483238059
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5541.0,"Recharge Successful !
Plan Name : 189.00
Jio Number 7208510561.
Entitlement: 
Benefits: Unlimited Voice, Unlimited data - 2GB, 300 SMS & Subscription to Jio Apps. Validity - 28 Days
Transaction ID: BR000BANPX7C
View plan details - https://www.jio.com/dl/my_plans
Share your recent recharge experience with us - https://www.jio.com/en-in/jio-rech-exp-survey?custid=BR000BANPX7C",com.google.android.apps.messaging,2024-09-25T06:29:29.111Z,"Recharge Successful !
Plan Name : 189.00
Jio Number 7208510561.
Entitlement:
Benefits: Unlimited Voice, Unlimited data - 2GB, 300 SMS & Subscription to Jio Apps. Validity - 28 Days
Transaction ID: BR000BANPX7C
View plan details - https://www.jio.com/dl/my_plans
Share your recent recharge experience with us - https://www.jio.com/en-in/jio-rech-exp-survey?custid=BR000BANPX7C",,,,True,,,"Jio Apps. Validity - 28 Days
Transaction ID"
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5540.0,"₹ 189.00 चा रिचार्ज यशस्वी झाला आहे! 
Jio नंबर: 7208510561.
लाभ: 
Benefits: Unlimited Voice, Unlimited data - 2GB, 300 SMS & Subscription to Jio Apps. Validity - 28 Days
ट्रान्सक्शन आईडी  BR000BANPX7C
प्लॅनची माहिती पाहण्यासाठी - https://www.jio.com/dl/my_plans
तुमचा रिचार्ज अनुभव आम्हाला सांगा - https://www.jio.com/en-in/jio-rech-exp-survey-marathi?custid=BR000BANPX7C",com.google.android.apps.messaging,2024-09-25T06:28:38.268Z,"The recharge of 19 189.00 has been successful!
Jio Number: 7208510561.
Benefit:
Benefits: unlimited voice, unlimited Data - 2GB, 300 SMS & Subscription to Jio Apps.Validity - 28 Days
Transaction ID BR000BanPX7C
To see the information of the plan - https://www.jio.com/dl/my_plans
Tell us about your recharge experience-https://www.jio.com/en-in/jio-rech-exp-survey-marathi?custid=BR000BanPX7C",,,,True,,,"Jio Apps.Validity - 28 Days
Transaction ID BR000BanPX7C
To see the information of the plan - https"
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5537.0,"रुपये 189.00 का रिचार्ज सफल रहा!
Jio नंबर : 7208510561
लाभ: 
Benefits: Unlimited Voice, Unlimited data - 2GB, 300 SMS & Subscription to Jio Apps. Validity - 28 Days
ट्रांज़ैक्शन आईडी: BR000BANPX7C
प्लान का विवरण देखें - https://www.jio.com/dl/my_plans
अपना रिचार्ज अनुभव हमारे साथ साझा करें - https://www.jio.com/en-in/jio-rech-exp-survey-hindi?custid=BR000BANPX7C",com.google.android.apps.messaging,2024-09-25T06:27:36.515Z,"Rupee 189.00 recharge was successful!
JIO Number: 7208510561
Benefit:
Benefits: Unlimited Voice, Unlimited Data - 2GB, 300 SMS & Subscription to Jio Apps.Validity - 28 days
Transaction ID: Br000 Banpx7c
See the details of the plan - https://www.jio.com/dl/my_plans
Share your recharge experience with us-https://www.jio.com/en-in/Jio- REXP- SURVEY-Hindi-dindi-dindi=Br000banpx7c",,,,True,,,"Jio Apps.Validity - 28 days
Transaction ID"
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5536.0,"रिचार्ज प्लान 25-Sep-24 10:33 Hrs रोजी समाप्त झाला आहे! 
Jio नंबर: 7208510561
प्लान नाव: Rs 189_28D_2GB
MyJio वापरून रिचार्ज करा आणि सर्व रिचार्जवर शून्य सुविधा शुल्काचा आनंद घ्या.
रिचार्ज करण्यासाठी - http://tiny.jio.com/rechargeSMS",com.google.android.apps.messaging,2024-09-25T05:06:00.751Z,"The recharge plan has ended on 25-sip-24 10:33 hrs!
Jio Number: 7208510561
Plan Name: Rs 189_28D-2GBb
Recharge using myjio and enjoy the zero facility fee on all recharge.
To recharge - http://mini.jio.com/rechargesms",,,,True,189,,recharge - http
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5535.0,"रिचार्ज प्लान 25-Sep-24 10:33 Hrs को समाप्त हो चूका है!
Jio नंबर: 7208510561
प्लान का नाम: Rs 189_28D_2GB
MyJio का उपयोग करके रिचार्ज करें और सभी रिचार्ज पर शून्य सुविधा शुल्क का आनंद लें।
रिचार्ज करने के लिए - http://tiny.jio.com/rechargeSMS",com.google.android.apps.messaging,2024-09-25T05:03:58.388Z,"The recharge plan 25-Sep-24 10:33 HRS has ended!
JIO Number: 7208510561
Plan Name: Rs 189_28D_2GB
Recharge using MyJio and enjoy the zero facility fee on all recharge.
To recharge - http://tiny.jio.com/rechargesms",,,,True,189,,recharge - http
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5534.0,"Recharge plan Expired on 25-Sep-24 10:33 Hrs !
Plan Name : Rs 189_28D_2GB
Jio Number : 7208510561
Recharge using MyJio and enjoy zero convenience charges on all recharges.
To recharge - http://tiny.jio.com/rechargeSMS",com.google.android.apps.messaging,2024-09-25T05:03:07.868Z,"Recharge plan Expired on 25-Sep-24 10:33 Hrs !
Plan Name : Rs 189_28D_2GB
Jio Number : 7208510561
Recharge using MyJio and enjoy zero convenience charges on all recharges.
To recharge - http://tiny.jio.com/rechargeSMS",,,,True,189,,recharge - http
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5533.0,"प्रिय ग्राहक, हम Jio नेटवर्क पर आपके अनुभव को और बेहतर कैसे बना सकते हैं, यह बताने के लिए www.jio.com/r/zHSXTU3xC पर क्लिक करें। धन्यवाद, टीम Jio",com.google.android.apps.messaging,2024-09-24T07:32:52.023Z,"Dear customer, click on www.jio.com/R/ZHSXTU3XC to tell how we can make your experience better on Jio Network.Thanks, team jio",,,,True,,,"tell how we can make your experience better on Jio Network.Thanks, team jio"
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5532.0,"वर्तमान रिचार्ज प्लान 25-Sep-24 10:33 Hrs को समाप्त हो रहा है!
Jio नंबर: 7208510561
प्लान का नाम: Rs 189_28D_2GB
MyJio का उपयोग करके रिचार्ज करें और सभी रिचार्ज पर शून्य सुविधा शुल्क का आनंद लें।
रिचार्ज करने के लिए - http://tiny.jio.com/rechargeSMS",com.google.android.apps.messaging,2024-09-24T06:23:43.453Z,"The current recharge plan 25-Sep-24 10:33 HRS is ending!
JIO Number: 7208510561
Plan Name: Rs 189_28D_2GB
Recharge using MyJio and enjoy the zero facility fee on all recharge.
To recharge - http://tiny.jio.com/rechargesms",,,,True,189,,recharge - http
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5531.0,"वर्तमान रिचार्ज प्लान 25-Sep-24 10:33 Hrs रोजी समाप्त होत आहे! 
Jio नंबर: 7208510561
प्लान नाव: Rs 189_28D_2GB
MyJio वापरून रिचार्ज करा आणि सर्व रिचार्जवर शून्य सुविधा शुल्काचा आनंद घ्या.
रिचार्ज करण्यासाठी - http://tiny.jio.com/rechargeSMS",com.google.android.apps.messaging,2024-09-24T06:21:29.388Z,"The current recharge plan ends on 25-Sep-24 10:33 HRS!
Jio Number: 7208510561
Plan Name: Rs 189_28D-2GBb
Recharge using myjio and enjoy the zero facility fee on all recharge.
To recharge - http://mini.jio.com/rechargesms",,,,True,189,,recharge - http
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5530.0,"Current Recharge plan Expiring on 25-Sep-24 10:33 Hrs !
Plan Name : Rs 189_28D_2GB
Jio Number : 7208510561
Recharge using MyJio and enjoy zero convenience charges on all recharges.
To recharge - http://tiny.jio.com/rechargeSMS",com.google.android.apps.messaging,2024-09-24T06:20:37.512Z,"Current Recharge plan Expiring on 25-Sep-24 10:33 Hrs !
Plan Name : Rs 189_28D_2GB
Jio Number : 7208510561
Recharge using MyJio and enjoy zero convenience charges on all recharges.
To recharge - http://tiny.jio.com/rechargeSMS",,,,True,189,,recharge - http
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5529.0,"Sent Rs.30.00 from Kotak Bank AC X0603 to q095569330@ybl on 24-09-24.UPI Ref 426878354452. Not you, kotak.com/fraud",com.google.android.apps.messaging,2024-09-24T06:09:38.603Z,"Sent Rs.30.00 from Kotak Bank AC X0603 to q095569330@ybl on 24-09-24.UPI Ref 426878354452. Not you, kotak.com/fraud",,,,True,30.00,,Kotak Bank AC X0603 to q095569330
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5528.0,"23-Sep-24 23:50 बजे तक 50% डेटा कोटा खर्च हो चुका है । 
Jio नंबर : 7208510561 
बैलेंस डेटा : 1012.92 MB 
प्लान के अनुसार कुल डेटा : 2 GB 
प्लान का नाम : MRP 29 
अवधि : 25-Sep-24 10:33 
अपने डेटा कोटा को और भी बेहतर तरीक़े से मैनेज करने के लिए क्लिक करें - https://youtu.be/EnnjBUn1I3U माइJio ऍप से अपना अकाउंट मैनेज करने के लिए , क्लिक करें www.jio.com/GetMyJio",com.google.android.apps.messaging,2024-09-23T18:23:28.082Z,"23-Sep-24 has spent 50% data quota by 23:50 pm.
JIO Number: 7208510561
Balance Data: 1012.92 MB
Total data according to the plan: 2 GB
Plan Name: MRP 29
Duration: 25-Sep-24 10:33
Click to manage your data quota even better - https://youtu.be/ennjbun1i3u to manage your account with Mai Jio app, click Click www.jio.com/getmyjio",,,,True,,,the plan
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5527.0,"50% Data quota used as on 23-Sep-24 23:50. Jio Number : 7208510561 
Balance Data : 1012.92 MB 
Total Data quota as per plan : 2 GB 
Plan Name : MRP 29 
Validity : 25-Sep-24 10:33 
For tips on how to manage your data quota more effectively, click https://youtu.be/ZFUDydctV78 To manage your account with MyJio app, click www.jio.com/GetMyJio",com.google.android.apps.messaging,2024-09-23T18:21:24.048Z,"50% Data quota used as on 23-Sep-24 23:50. Jio Number : 7208510561
Balance Data : 1012.92 MB
Total Data quota as per plan : 2 GB
Plan Name : MRP 29
Validity : 25-Sep-24 10:33
For tips on how to manage your data quota more effectively, click https://youtu.be/ZFUDydctV78 To manage your account with MyJio app, click www.jio.com/GetMyJio",,,,True,,,"manage your data quota more effectively, click https"
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5526.0,"23-Sep-24 23:50 पर्यंत 50% डेटा कोटा वापरला गेला आहे. जियो नंबर 7208510561 
शिल्लक डेटा : 1012.92 MB 
प्लॅननुसार दररोजच्या डेटा कोटा: 2 GB 
प्लॅनचे नाव: MRP 29 
वैधता: 25-Sep-24 10:33 
आपला दररोजच्या डेटा कोटा प्रभावीपणे कसा मॅनेज करावा या साठी https://youtu.be/R1a89DJRGNE क्लिक करा. आपले खाते MyJio अ‍ॅप द्वारे मॅनेज करण्यासाठी, www.jio.com/GetMyJio क्लिक करा.",com.google.android.apps.messaging,2024-09-23T18:20:35.003Z,"Up to 23-Sep-24 23:50 50% data quota has been used.Geo No. 720510561
Balance Data: 1012.92 MB
Daily data quota according to the plan: 2 GB
Plan's Name: MRP 29
Validation: 25-Sep-24 10:33
Click https://youtu.be/R1A89DJRGNE to effectively manage your daily data quota.To manage your account by myjio app, click www.jio.com/getmyjio.",,,,True,,,23-Sep-24 23
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5525.0,"Sent Rs.250.00 from Kotak Bank AC X0603 to royalspeed21packer@okicici on 23-09-24.UPI Ref 426761425991. Not you, kotak.com/fraud",com.google.android.apps.messaging,2024-09-23T16:12:08.781Z,"Sent Rs.250.00 from Kotak Bank AC X0603 to royalspeed21packer@okicici on 23-09-24.UPI Ref 426761425991. Not you, kotak.com/fraud",,,,True,250.00,,Kotak Bank AC X0603 to royalspeed21packer
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5524.0,Received Rs.500.00 in your Kotak Bank AC X0603 from yramprakash847@okaxis on 23-09-24.UPI Ref:426781342636.,com.google.android.apps.messaging,2024-09-23T16:11:22.905Z,Received Rs.500.00 in your Kotak Bank AC X0603 from yramprakash847@okaxis on 23-09-24.UPI Ref:426781342636.,,,,True,500.00,,yramprakash847
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5523.0,"Dear SBI User, your A/c X0603-credited by Rs.500 on 23Sep24 transfer from Mr RAMPRAKASH SHIV YADAV Ref No 426781342636 -SBI",com.google.android.apps.messaging,2024-09-23T16:11:17.230Z,"Dear SBI User, your A/c X0603-credited by Rs.500 on 23Sep24 transfer from Mr RAMPRAKASH SHIV YADAV Ref No 426781342636 -SBI",,,,True,500,,Mr RAMPRAKASH SHIV YADAV Ref No 426781342636 -SBI
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5520.0,We're sad to see you go! Help Angel One become a better investing app by sharing your thoughts in this 2-question survey: ct3.io/34HJA0Q,com.google.android.apps.messaging,2024-09-22T11:31:18.730Z,We're sad to see you go! Help Angel One become a better investing app by sharing your thoughts in this 2-question survey: ct3.io/34HJA0Q,,,,True,,,see you go
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5519.0,"Sent Rs.75.00 from Kotak Bank AC X0603 to paytmqr10eb8t@paytm on 21-09-24.UPI Ref 426561523476. Not you, kotak.com/fraud",com.google.android.apps.messaging,2024-09-21T17:13:47.387Z,"Sent Rs.75.00 from Kotak Bank AC X0603 to paytmqr10eb8t@paytm on 21-09-24.UPI Ref 426561523476. Not you, kotak.com/fraud",,,,True,75.00,,Kotak Bank AC X0603 to paytmqr10eb8t
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5518.0,"Sent Rs.25.00 from Kotak Bank AC X0603 to yadava89089 oksbi on 21-09-24.UPI Ref 426556516091. Not you, kotak.com/fraud",com.google.android.apps.messaging,2024-09-21T17:13:26.548Z,"Sent Rs.25.00 from Kotak Bank AC X0603 to yadava89089 oksbi on 21-09-24.UPI Ref 426556516091. Not you, kotak.com/fraud",,,,True,25.00,,"Kotak Bank AC X0603 to yadava89089 oksbi on 21-09-24.UPI Ref 426556516091. Not you, kotak.com"
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5517.0,Received Rs.25.00 in your Kotak Bank AC X0603 from yadava89089@okaxis on 21-09-24.UPI Ref:426558111518.,com.google.android.apps.messaging,2024-09-21T17:12:43.403Z,Received Rs.25.00 in your Kotak Bank AC X0603 from yadava89089@okaxis on 21-09-24.UPI Ref:426558111518.,,,,True,25.00,,yadava89089
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5516.0,"Dear SBI User, your A/c X0603-credited by Rs.25 on 21Sep24 transfer from AMAN YADAV Ref No 426558111518 -SBI",com.google.android.apps.messaging,2024-09-21T17:12:40.437Z,"Dear SBI User, your A/c X0603-credited by Rs.25 on 21Sep24 transfer from AMAN YADAV Ref No 426558111518 -SBI",,,,True,25,,AMAN YADAV Ref No 426558111518 -SBI
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5513.0,JioAutoPay चुनें और रिचार्ज की तारीख से कभी न चूकें। कभी भी रिचार्ज प्लान और भुगतान का मोड बदलें। एक से अधिक नंबर और देय तिथि मैनेज करें। -  https://www.jio.com/selfcare/autopay/,com.google.android.apps.messaging,2024-09-21T08:08:29.330Z,Choose JioAutopay and never miss the recharge date.Never change the recharge plan and payment mode.Manage more than one number and date due.- https://www.jio.com/selfcare/autopay/,,,,True,,,
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5512.0,"Dear Investor,e-Voting for VAKRANGEE EQ 1/- begins from 24-09-2024 09:00 and ends at 26-09-2024 17:00. Meeting on 27-09-2024 11:00-CDSL",com.google.android.apps.messaging,2024-09-21T05:34:52.095Z,"Dear Investor,e-Voting for VAKRANGEE EQ 1/- begins from 24-09-2024 09:00 and ends at 26-09-2024 17:00. Meeting on 27-09-2024 11:00-CDSL",,26-09-2024 17:00,,True,,,24-09-2024 09
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5511.0,"Dear User, Your username is 7208510561 and OTP is 9966. Dear user, Click below URL for Login https://wifi.airtel.in/Middleware/login?username=917208510561&password=9966&ServiceType=walkin&Brand=PRT_007446830",com.google.android.apps.messaging,2024-09-21T05:13:13.488Z,"Dear User, Your username is 7208510561 and OTP is 9966. Dear user, Click below URL for Login https://wifi.airtel.in/Middleware/login?username=917208510561&password=9966&ServiceType=walkin&Brand=PRT_007446830",,,,True,,,
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5510.0,"Dear BPSXXXXX4D,Your traded value for 20-SEP-24 CM Rs 1157.25 Check your registered email. For details contact broker -National Stock Exchange.",com.google.android.apps.messaging,2024-09-20T18:13:03.928Z,"Dear BPSXXXXX4D,Your traded value for 20-SEP-24 CM Rs 1157.25 Check your registered email. For details contact broker -National Stock Exchange.",,,,True,1157.25,,
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5509.0,Received Rs.500.00 in your Kotak Bank AC X0603 from yramprakash847 okaxis on 20-09-24.UPI Ref:426480367803.,com.google.android.apps.messaging,2024-09-20T17:35:58.801Z,Received Rs.500.00 in your Kotak Bank AC X0603 from yramprakash847 okaxis on 20-09-24.UPI Ref:426480367803.,,,,True,500.00,,yramprakash847 okaxis on 20-09-24.UPI Ref
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5506.0,"Sent Rs.1000.00 from Kotak Bank AC X0603 to groww4.payu@icici on 20-09-24.UPI Ref 426489351397. Not you, kotak.com/fraud",com.google.android.apps.messaging,2024-09-20T08:38:24.879Z,"Sent Rs.1000.00 from Kotak Bank AC X0603 to groww4.payu@icici on 20-09-24.UPI Ref 426489351397. Not you, kotak.com/fraud",,,,True,1000.00,,Kotak Bank AC X0603 to groww4.payu
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5504.0,"Dear BPSXXXXX4D,Your traded value for 19-SEP-24 FO Rs 3597 Check your registered email. For details contact broker -National Stock Exchange.",com.google.android.apps.messaging,2024-09-20T02:51:26.753Z,"Dear BPSXXXXX4D,Your traded value for 19-SEP-24 FO Rs 3597 Check your registered email. For details contact broker -National Stock Exchange.",,,,True,3597,,
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5503.0,"Dear Jio user,
Your service experience is our top priority.
Unfortunately, Tuesday morning, you faced problem in availing seamless service.
As a goodwill gesture, we have applied a 2-DAY COMPLIMENTARY UNLIMITED PLAN on your number. 
You will be able to enjoy the benefits of this plan immediately once it gets applied on your number.
We value you and your service experience on Jio.
With Love,
From Jio",com.google.android.apps.messaging,2024-09-19T14:06:04.496Z,"Dear Jio user,
Your service experience is our top priority.
Unfortunately, Tuesday morning, you faced problem in availing seamless service.
As a goodwill gesture, we have applied a 2-DAY COMPLIMENTARY UNLIMITED PLAN on your number.
You will be able to enjoy the benefits of this plan immediately once it gets applied on your number.
We value you and your service experience on Jio.
With Love,
From Jio",,,,True,,,"enjoy the benefits of this plan immediately once it gets applied on your number.
We value you and your service experience on Jio.
With Love,
From Jio"
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5502.0,"चालू डेटा पॅक 20-Sep-24 17:06 Hrs रोजी समाप्त होत आहे! 
Jio नंबर: 7208510561 
पॅक नाव: ULVoice_2GB/D-2D 
MyJio वापरून रिचार्ज करा आणि सर्व रिचार्जवर शून्य सुविधा शुल्काचा आनंद घ्या. 
डेटा पॅक खरेदी करण्यासाठी - http://tiny.jio.com/databooster",com.google.android.apps.messaging,2024-09-19T12:17:34.755Z,"The current data pack ends on 20-Sep-24 17:06 HRS!
Jio Number: 7208510561
PAK NAME: ULVOICE_2GB/D-2D
Recharge using myjio and enjoy the zero facility fee on all recharge.
To buy a data pack - http://ini.jio.com/databooster",,,,True,,,buy a data pack - http
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5501.0,"वर्तमान डेटा पैक 20-Sep-24 17:06 Hrs को समाप्त हो रहा है!
Jio नंबर: 7208510561
पैक का नाम: ULVoice_2GB/D-2D
MyJio का उपयोग करके रिचार्ज करें और सभी रिचार्ज पर शून्य सुविधा शुल्क का आनंद लें।
डेटा पैक खरीदने के लिए - http://tiny.jio.com/databooster",com.google.android.apps.messaging,2024-09-19T12:15:34.098Z,"Current Data Pack 20-Sep-24 17:06 HRS is ending!
JIO Number: 7208510561
Pack Name: Ulvoice_2GB/D-2D
Recharge using MyJio and enjoy the zero facility fee on all recharge.
To buy data packs - http://tiny.jio.com/databooster",,,,True,,,buy data packs - http
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5500.0,"Current Data pack Expiring on 20-Sep-24 17:06 Hrs !
Pack Name : ULVoice_2GB/D-2D
Jio Number : 7208510561
Recharge using MyJio and enjoy zero convenience charges on all recharges.
To BUY data pack - http://tiny.jio.com/databooster",com.google.android.apps.messaging,2024-09-19T12:14:43.101Z,"Current Data pack Expiring on 20-Sep-24 17:06 Hrs !
Pack Name : ULVoice_2GB/D-2D
Jio Number : 7208510561
Recharge using MyJio and enjoy zero convenience charges on all recharges.
To BUY data pack - http://tiny.jio.com/databooster",,,,True,,,BUY data pack - http
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5499.0,"प्रिय जियो उपभोक्ता
आपकी सेवा की गुणवत्ता हमारी सर्वोच्च प्राथमिकता है।
दुर्भाग्यवश मंगलवार को, आपको रुकावट का सामना करना पड़ा।
आपके नंबर पर दो दिनों का असीमित प्लान निशुल्क लागू किया गया है
यह निशुल्क प्लान लागू होते ही स्वतः चालू हो जायेगा।
आपकी सेवा के अनुभव को सर्वोच्च महत्त्व देना हमारी प्राथमिकता है।
जियो की ओर से सप्रेम",com.google.android.apps.messaging,2024-09-19T10:42:20.455Z,"Dear live consumer
The quality of your service is our top priority.
Unfortunately on Tuesday, you faced obstruction.
An unlimited plan of two days has been implemented on your number for free.
This free plan will be started automatically as soon as it is implemented.
It is our priority to give supreme importance to your service experience.
Saprem from Jio",,,,True,,,"give supreme importance to your service experience.
Saprem from Jio"
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5498.0,"Dear Investor,e-Voting for NBCC (INDIA)-EQ 1/- begins from 22-09-2024 09:00 and ends at 24-09-2024 17:00. Meeting on 25-09-2024 12:00-CDSL",com.google.android.apps.messaging,2024-09-19T07:04:37.243Z,"Dear Investor,e-Voting for NBCC (INDIA)-EQ 1/- begins from 22-09-2024 09:00 and ends at 24-09-2024 17:00. Meeting on 25-09-2024 12:00-CDSL",,24-09-2024 17:00,,True,,,22-09-2024 09
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5496.0,Received Rs.500.00 in your Kotak Bank AC X0603 from yramprakash847@okaxis on 19-09-24.UPI Ref:426352352623.,com.google.android.apps.messaging,2024-09-18T18:46:48.855Z,Received Rs.500.00 in your Kotak Bank AC X0603 from yramprakash847@okaxis on 19-09-24.UPI Ref:426352352623.,,,,True,500.00,,yramprakash847
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5495.0,"Sent Rs.200.00 from Kotak Bank AC X0603 to growwnbt.elements@hdfcbank on 19-09-24.UPI Ref 426316589162. Not you, kotak.com/fraud",com.google.android.apps.messaging,2024-09-18T18:46:44.543Z,"Sent Rs.200.00 from Kotak Bank AC X0603 to growwnbt.elements@hdfcbank on 19-09-24.UPI Ref 426316589162. Not you, kotak.com/fraud",,,,True,200.00,,Kotak Bank AC X0603 to growwnbt.elements
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5494.0,"Dear customer, we got a request for registering your account on Groww UPI.

Please report to your bank helpline number if it was not initiated by you.",com.google.android.apps.messaging,2024-09-18T18:46:34.647Z,"Dear customer, we got a request for registering your account on Groww UPI.

Please report to your bank helpline number if it was not initiated by you.",,,,True,,,your bank helpline number if it was not initiated by you.
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5492.0,"Dear SBI User, your A/c X0603-credited by Rs.500 on 19Sep24 transfer from Mr RAMPRAKASH SHIV YADAV Ref No 426352352623 -SBI",com.google.android.apps.messaging,2024-09-18T18:45:59.265Z,"Dear SBI User, your A/c X0603-credited by Rs.500 on 19Sep24 transfer from Mr RAMPRAKASH SHIV YADAV Ref No 426352352623 -SBI",,,,True,500,,Mr RAMPRAKASH SHIV YADAV Ref No 426352352623 -SBI
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5491.0,"ANGEL ONE LIMITED on 31-08-24 reported your Fund bal Rs.0 & Securities bal 0. This excludes your Bank, DP & PMS bal with the broker-NSE",com.google.android.apps.messaging,2024-09-18T05:43:28.906Z,"ANGEL ONE LIMITED on 31-08-24 reported your Fund bal Rs.0 & Securities bal 0. This excludes your Bank, DP & PMS bal with the broker-NSE",,,,True,0,,the broker-NSE
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5490.0,INR 0.70 is credited to your Account  XXXXXX0603 on 18/09/2024 towards NACH-ECS-IRFC LTD Kotak Bank,com.google.android.apps.messaging,2024-09-18T03:03:29.944Z,INR 0.70 is credited to your Account  XXXXXX0603 on 18/09/2024 towards NACH-ECS-IRFC LTD Kotak Bank,,,,True,0.70,,your Account  XXXXXX0603 on 18
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5489.0,"Dear Investor,e-Voting for IRB INFRASTRUC-EQ1/- begins from 19-09-2024 09:00:00 and ends at 23-09-2024 05:00:00. Meeting on 24-09-2024 12:00:00-CDSL",com.google.android.apps.messaging,2024-09-18T01:44:50.395Z,"Dear Investor,e-Voting for IRB INFRASTRUC-EQ1/- begins from 19-09-2024 09:00:00 and ends at 23-09-2024 05:00:00. Meeting on 24-09-2024 12:00:00-CDSL",,23-09-2024 05:00:00,,True,,,19-09-2024 09
b1596767-1e0f-44dd-ada8-fc91e548f6cb,66,5488.0,"Dear Investor,e-Voting for NIIT LTD - EQ RS 2 begins from 19-09-2024 09:00:00 and ends at 23-09-2024 17:00:00. Meeting on 24-09-2024 14:00:00-CDSL",com.google.android.apps.messaging,2024-09-18T00:57:02.103Z,"Dear Investor,e-Voting for NIIT LTD - EQ RS 2 begins from 19-09-2024 09:00:00 and ends at 23-09-2024 17:00:00. Meeting on 24-09-2024 14:00:00-CDSL",,23-09-2024 17:00:00,,True,2,,19-09-2024 09
